,anon_ID,county,poverty,minority,age_group,month_year,pantry_assistance_category,pantry_unit,pantry_amount,pantry_counter,volunteer_category,volunteer_diff_ride_days,rider_num_rides,volunteer_appt_duration,volunteer_counter,care_management_category,care_management_unit,care_management_CommType,care_management_Party,care_management_InitiatedBy,care_management_Benefit_1,care_management_Assistance_1,care_management_Benefit_2,care_management_Assistance_2,care_management_Benefit_3,care_management_Assistance_3,care_management_amount,care_management_counter
10856,435,,,,,2019-04,,,,,,,,,,Community,Minutes,,,,,,,,,,20.0,1.0
10857,435,,,,,2019-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,20.0,9.0
10858,437,,,,,2020-11,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,3.0
10859,437,,,,,2021-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Financial,Coordination,,,,,2.0,1.0
10860,437,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,,,,,,,3.0,3.0
10861,437,,,,,2021-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,,Social,Support,,,,,11.0,1.0
10862,438,,,,,2019-12,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,16.0,1.0
10863,438,,,,,2019-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,6.0,2.0
10864,438,,,,,2020-01,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,1.0,1.0
10865,438,,,,,2020-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,2.0
10866,440,,,,,2019-04,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,34.0,1.0
10867,440,,,,,2019-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,38.0,7.0
10868,440,,,,,2021-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Medical,Information,,,,,18.0,1.0
10869,440,,,,,2021-06,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,,,,,,,1.0,1.0
10870,440,,,,,2021-07,,,,,,,,,,Internal Discussions,Minutes,,,,,,,,,,1.0,1.0
10871,440,,,,,2021-07,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,5.0,1.0
10872,443,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Other,Other Party,Safety,Coordination,Housing,Coordination,,,2.0,1.0
10873,443,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Other,Other Party,Safety,Coordination,,,,,1.0,1.0
10874,443,,,,,2021-09,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,3.0,1.0
10875,443,,,,,2021-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10876,444,,,,,2019-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,2.0,2.0
10877,444,,,,,2019-08,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,98.0,2.0
10878,444,,,,,2019-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,58.0,7.0
10879,444,,,,,2019-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,24.0,10.0
10880,444,,,,,2019-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
10881,444,,,,,2019-11,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,12.0,3.0
10882,444,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10883,445,,,,,2019-06,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,5.0,1.0
10884,445,,,,,2020-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
10885,448,,,,,2020-05,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,Eldernet,ADL,Referral,,,,,24.0,1.0
10886,448,,,,,2020-05,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Family,Eldernet,,,,,,,2.0,1.0
10887,448,,,,,2020-05,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Family,Other Party,,,,,,,1.0,1.0
10888,448,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Family,ElderNet,Financial,Information,Food,Information,Medical,Information,31.0,1.0
10889,448,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Family,ElderNet,Financial,Information,,,,,2.0,1.0
10890,448,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Family,ElderNet,,,,,,,2.0,1.0
10891,448,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Other,Eldernet,Eldernet,Information,,,,,2.0,1.0
10892,448,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10893,448,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,ElderNet,,,,,,,2.0,1.0
10894,448,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,ElderNet,Information,,,,,10.0,1.0
10895,448,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Family,ElderNet,ElderNet,Coordination,,,,,2.0,2.0
10896,448,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Family,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10897,448,,,,,2020-08,,,,,,,,,,Internal Discussions,Minutes,Mail,Family,ElderNet,ADL,Information,,,,,1.0,1.0
10898,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,ElderNet,ADL,Enrollment,,,,,7.0,1.0
10899,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,ElderNet,Information,ADL,Coordination,,,6.0,1.0
10900,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Family,Other Party,ElderNet,Enrollment,,,,,1.0,1.0
10901,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Client,Other Party,,,,,,,1.0,1.0
10902,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Service Provider,ElderNet,,,,,,,1.0,1.0
10903,448,,,,,2020-08,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Service Provider,Other Party,,,,,,,1.0,1.0
10904,449,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Support,,,,,14.0,2.0
10905,449,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Medical,Information,,,,,10.0,1.0
10906,449,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,5.0,1.0
10907,449,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10908,449,,,,,2020-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,4.0,1.0
10909,449,,,,,2020-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,1.0,1.0
10910,449,,,,,2020-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,4.0,1.0
10911,449,,,,,2020-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,2.0,1.0
10912,449,,,,,2021-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,4.0,2.0
10913,449,,,,,2021-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,2.0,1.0
10914,449,,,,,2021-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Medical,Coordination,,,,,6.0,1.0
10915,449,,,,,2021-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,,Medical,Coordination,,,,,3.0,1.0
10916,449,,,,,2021-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,1.0,1.0
10917,449,,,,,2021-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,2.0,1.0
10918,449,,,,,2021-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,2.0,2.0
10919,449,,,,,2021-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Food,Information,,,,,3.0,1.0
10920,449,,,,,2021-07,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,1.0,1.0
10921,450,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,Financial,Coordination,,,,,2.0,1.0
10922,450,,,,,2021-06,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,Other Party,Medical,Coordination,,,,,11.0,1.0
10923,450,,,,,2021-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,1.0
10924,450,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,Medical,Coordination,,,,,3.0,1.0
10925,452,,,,,2019-09,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,60.0,1.0
10926,452,,,,,2019-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,2.0,2.0
10927,452,,,,,2020-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,10.0,3.0
10928,452,,,,,2020-09,,,,,,,,,,Internal Discussions,Minutes,Email,ElderNet,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10929,456,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Other,ElderNet,Legal,Coordination,,,,,1.0,1.0
10930,456,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Other,ElderNet,,,,,,,1.0,1.0
10931,456,,,,,2020-07,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Other,Other Party,Legal,Coordination,,,,,1.0,1.0
10932,456,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Legal,Coordination,,,,,2.0,1.0
10933,456,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,ElderNet,Coordination,,,,,2.0,1.0
10934,456,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Friend,Other Party,Medical,Coordination,,,,,4.0,1.0
10935,456,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Email,Other,Other Party,Legal,Coordination,,,,,1.0,1.0
10936,456,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Coordination,Medical,Coordination,,,10.0,1.0
10937,456,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Medical,Coordination,,,,,10.0,1.0
10938,456,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Service Provider,ElderNet,Medical,Coordination,,,,,57.0,2.0
10939,457,,,,,2019-02,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,85.0,1.0
10940,457,,,,,2019-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,24.0,7.0
10941,457,,,,,2019-05,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,90.0,1.0
10942,457,,,,,2019-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,2.0
10943,457,,,,,2020-11,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
10944,460,,,,,2019-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
10945,460,,,,,2019-07,,,,,,,,,,Community,Minutes,,,,,,,,,,4.0,1.0
10946,466,,,,,2019-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
10947,467,,,,,2020-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Coordination,,,,,7.0,1.0
10948,467,,,,,2020-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Utilities,Information,,,,,4.0,1.0
10949,467,,,,,2020-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Utilities,Support,ElderNet,Information,,,7.0,1.0
10950,467,,,,,2021-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,,,,,,,6.0,1.0
10951,467,,,,,2021-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,2.0,1.0
10952,467,,,,,2021-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Housing,Information,,,,,3.0,1.0
10953,470,,,,,2019-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,1.0
10954,470,,,,,2019-06,,,,,,,,,,Community,Minutes,,,,,,,,,,4.0,1.0
10955,470,,,,,2019-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,10.0,2.0
10956,470,,,,,2019-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,8.0,2.0
10957,470,,,,,2019-10,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,7.0,3.0
10958,470,,,,,2019-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,11.0,3.0
10959,470,,,,,2019-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,2.0
10960,470,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,Referral,,,,,4.0,1.0
10961,470,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Medical,Information,,,,,8.0,1.0
10962,470,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,2.0,1.0
10963,470,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Information,Telecommunication,Information,,,12.0,1.0
10964,470,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Eldernet,Eldernet,Support,Food,Referral,,,25.0,1.0
10965,470,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Housing,Information,Medical,Information,,,2.0,1.0
10966,470,,,,,2020-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Support,,,,,13.0,1.0
10967,470,,,,,2020-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10968,470,,,,,2020-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,ElderNet,Coordination,,,,,2.0,1.0
10969,470,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,ElderNet,Support,,,,,10.0,1.0
10970,470,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,3.0,2.0
10971,470,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Support,,,,,4.0,1.0
10972,470,,,,,2020-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,ElderNet,Coordination,,,,,1.0,1.0
10973,470,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Medical,Coordination,,,,,7.0,1.0
10974,470,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,2.0,1.0
10975,471,,,,,2019-12,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,5.0,5.0
10976,475,,,,,2019-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,12.0,6.0
10977,476,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,4.0,1.0
10978,477,,,,,2019-05,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,18.0,2.0
10979,477,,,,,2019-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,2.0,1.0
10980,477,,,,,2020-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Family,ElderNet,Social,Coordination,,,,,4.0,1.0
10981,478,,,,,2019-02,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,4.0,1.0
10982,478,,,,,2019-08,,,,,,,,,,Community,Minutes,,,,,,,,,,10.0,1.0
10983,479,,,,,2019-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,63.0,15.0
10984,480,,,,,2021-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,18.0,1.0
10985,480,,,,,2021-02,,,,,,,,,,Internal Discussions,Dollars,Email,ElderNet,ElderNet,Transportation,Coordination,,,,,1.0,1.0
10986,481,,,,,2020-05,,,,,,,,,,Remote Contact w/o client,Minutes,Email,ElderNet,ElderNet,Financial,Coordination,,,,,1.0,1.0
10987,481,,,,,2020-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,ElderNet,Enrollment,Food,Information,,,11.0,1.0
10988,484,,,,,2020-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,1.0,1.0
10989,485,,,,,2019-11,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,38.0,1.0
10990,485,,,,,2019-11,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,2.0
10991,485,,,,,2020-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,2.0,1.0
10992,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,ElderNet,Safety,Enrollment,Financial,Filing,,,10.0,1.0
10993,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,ElderNet,,,,,,,2.0,2.0
10994,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,Other Party,ElderNet,Coordination,,,,,3.0,1.0
10995,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Email,ElderNet,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10996,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Family,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
10997,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Family,ElderNet,Safety,Enrollment,Financial,Filing,,,1.0,1.0
10998,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Family,Other Party,Safety,Enrollment,,,,,1.0,1.0
10999,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Email,Service Provider,ElderNet,Safety,Enrollment,,,,,1.0,1.0
11000,485,,,,,2020-09,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Family,ElderNet,,,,,,,1.0,1.0
11001,485,,,,,2020-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Family,ElderNet,,,,,,,1.0,1.0
11002,485,,,,,2020-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Family,ElderNet,Financial,Coordination,,,,,17.0,1.0
11003,488,,,,,2019-01,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,40.0,1.0
11004,488,,,,,2019-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,1.0
11005,488,,,,,2019-03,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,42.0,1.0
11006,488,,,,,2019-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,8.0,2.0
11007,488,,,,,2019-04,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,40.0,1.0
11008,488,,,,,2019-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,15.0,6.0
11009,488,,,,,2019-05,,,,,,,,,,Community,Minutes,,,,,,,,,,60.0,1.0
11010,488,,,,,2019-05,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,35.0,2.0
11011,488,,,,,2019-05,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,5.0,3.0
11012,489,,,,,2019-06,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,4.0,1.0
11013,489,,,,,2019-06,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,4.0
11014,489,,,,,2019-08,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,10.0,1.0
11015,489,,,,,2019-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,21.0,7.0
11016,489,,,,,2019-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
11017,490,,,,,2019-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,1.0
11018,493,,,,,2019-09,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,36.0,1.0
11019,493,,,,,2019-09,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,10.0,4.0
11020,495,,,,,2020-10,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,3.0,1.0
11021,496,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,,Coordination,,,,,1.0,1.0
11022,496,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,Other Party,,Enrollment,,,,,4.0,1.0
11023,496,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Family,,,Enrollment,Social,Referral,Medical,Referral,15.0,1.0
11024,496,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Client,ElderNet,,,,,,,1.0,1.0
11025,496,,,,,2021-08,,,,,,,,,,Remote Contact w/o client,Minutes,Voice Message,Family,ElderNet,,,,,,,1.0,1.0
11026,496,,,,,2021-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,Enrollment,,,,,17.0,1.0
11027,496,,,,,2021-09,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
11028,497,,,,,2021-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,23.0,1.0
11029,499,,,,,2021-06,,,,,,,,,,Remote Contact w/o client,Minutes,,Family,,,Enrollment,,,,,26.0,1.0
11030,499,,,,,2021-07,,,,,,,,,,Internal Discussions,Minutes,,,,,,,,,,1.0,1.0
11031,499,,,,,2021-07,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,16.0,4.0
11032,499,,,,,2021-07,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
11033,503,,,,,2021-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,Client,Transportation,Enrollment,Social,Enrollment,,,17.0,1.0
11034,503,,,,,2021-08,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,1.0,1.0
11035,505,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,Financial,Information,,,6.0,1.0
11036,505,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,5.0,1.0
11037,505,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,5.0,3.0
11038,505,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,ElderNet,Coordination,,,,,3.0,2.0
11039,506,,,,,2021-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,,ElderNet,Enrollment,,,,,17.0,1.0
11040,508,,,,,2019-04,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,40.0,1.0
11041,508,,,,,2019-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,1.0
11042,508,,,,,2020-04,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Medical,Support,,,,,1.0,1.0
11043,508,,,,,2021-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Food,Coordination,Safety,Coordination,,,3.0,1.0
11044,510,,,,,2019-01,,,,,,,,,,Community,Minutes,,,,,,,,,,115.0,3.0
11045,510,,,,,2019-01,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,31.0,1.0
11046,510,,,,,2019-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,32.0,15.0
11047,510,,,,,2019-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
11048,510,,,,,2019-12,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,105.0,2.0
11049,510,,,,,2019-12,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,17.0,5.0
11050,510,,,,,2020-01,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,147.0,4.0
11051,510,,,,,2020-01,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,16.0,4.0
11052,510,,,,,2020-02,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,25.0,1.0
11053,510,,,,,2020-02,,,,,,,,,,Internal Discussions,Minutes,,,,,,,,,,1.0,1.0
11054,510,,,,,2020-02,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,31.0,8.0
11055,510,,,,,2020-02,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,18.0,3.0
11056,510,,,,,2020-03,,,,,,,,,,Home Visit,Minutes,,,,,,,,,,40.0,1.0
11057,510,,,,,2020-03,,,,,,,,,,Remote Contact w/o client,Minutes,,,,,,,,,,98.0,4.0
11058,510,,,,,2020-03,,,,,,,,,,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,14.0,6.0
11059,510,,,,,2020-04,,,,,,,,,,Remote Contact w/o client,Minutes,Call,Client,ElderNet,,,,,,,6.0,1.0
